base,onboard,cohort,days,r1,e1,r3,e3,r5,e5,r10,e10,r20,e20,r30,e30
NOM,2025-10-01,2025,331,-0.025408805031446602,-0.041679247468714986,-0.1421383647798743,-0.14345197137066001,-0.16855345911949682,-0.1782904123070972,-0.5383647798742137,-0.5194160871991549,-0.4359748427672956,-0.41591326943374507,-0.5340880503144654,-0.5460385230037836
TRUTH,2025-10-01,2025,331,-0.1013988399863528,-0.11766928242362118,0.027567383145683966,0.026253776554898245,0.0833845104060047,0.07364755721840432,-0.08857045377004424,-0.06962176109498541,0.00470829068577272,0.02476986401932324,-0.12787444558171268,-0.13982491827103094
2Z,2025-10-02,2025,330,-0.12702507999798962,-0.141146773572013,-0.17741962505654318,-0.1862758589951683,-0.2680225837256446,-0.24120688747639185,-0.5579419993633669,-0.5969665528278097,-0.6175844795523464,-0.6109177328268304,-0.696275695689323,-0.7007473283418253
EVAA,2025-10-03,2025,329,-0.46566589347455034,-0.46697950006533606,-0.4724495601558055,-0.4821865133434059,-0.4536595328752535,-0.4697454121775666,-0.6797525785227654,-0.6816456211775859,0.022918581411294436,-0.000273584641601321,-0.08311085824324915,-0.08717911259229205
LYN,2025-10-06,2025,326,0.041819621392068074,0.0686353176413208,-0.3120996185129201,-0.2986442985007485,-0.39721442453033906,-0.37826573185528023,-0.3962427121572015,-0.37303021701271055,-0.4477434679334916,-0.4738068753897554,-0.618800834952854,-0.6423266401993639
KGEN,2025-10-07,2025,325,-0.11532680816745478,-0.13141268746976786,-0.28131529748157913,-0.20840485960276256,-0.3364126250962278,-0.3754371785606707,0.8609186553759303,0.8771103664184403,-0.08761318230140391,-0.08382533659607161,-0.061329227610982695,-0.03695063423867806
4,2025-10-08,2025,324,-0.3406801266499444,-0.32722480663777276,-0.6026974793371438,-0.583748786662085,-0.29540688350672306,-0.29729992616154355,-0.5097249064517455,-0.5166708523468786,-0.5632221719643078,-0.5524335013834677,-0.7105144125992022,-0.7302527093962203
GIGGLE,2025-10-09,2025,323,0.20520951302378254,0.2781199509025991,0.6060022650056627,0.5669777115412198,0.4890147225368062,0.5075019510509736,0.32332955832389576,0.3096184466941434,0.4734994337485845,0.4987392782982971,0.4414496036240092,0.45147717242015883
MON,2025-10-10,2025,322,0.08238805970149232,0.10133675237655115,-0.04047761194029853,-0.04237065459511902,-0.24441791044776118,-0.22419554228524585,-0.16740298507462692,-0.18475049332153126,-0.36716417910447763,-0.35150667484937514,-0.29205970149253735,-0.3155398661167207
YB,2025-10-10,2025,322,-0.06445023596534472,-0.045501543290285884,-0.04747481862365277,-0.04936786127847326,-0.5284214974994716,-0.5081991293369563,-0.7007818553215468,-0.7181293635684511,-0.6076635908994857,-0.5920060866443833,-0.593435232795661,-0.6169153974198444
MET,2025-10-11,2025,321,-0.0941647088704044,-0.1331892623348473,-0.046352149342815396,-0.027864920828648,-0.2664296145787034,-0.24321711943421243,-0.3261159438694521,-0.30605437053590157,-0.7175693694837768,-0.7295198421730951,-0.7514762842085212,-0.7638551183797211
EUL,2025-10-13,2025,319,-0.05102688968875713,-0.03253966117458973,-0.22094008045733637,-0.1977275853128454,-0.2094008045733644,-0.2163467504684975,-0.22316324370103746,-0.24635540975393322,-0.10141858987931407,-0.10548684422835697,-0.41086174041922496,-0.3972702727542974
ENSO,2025-10-14,2025,318,-0.25799232736572886,-0.23776995920321353,-0.38874680306905374,-0.3725550920265437,-0.3909846547314578,-0.4046957663612102,-0.48689258312020467,-0.4954314816886327,-0.6566496163682864,-0.6208932149416143,-0.6956521739130435,-0.6764455931863527
CLO,2025-10-14,2025,318,-0.06098561224838528,-0.040763244085869954,-0.46327876695943404,-0.447087055916924,-0.4396978913912716,-0.45340900302102394,-0.5217183281500974,-0.5302572267185255,-0.5114657735552441,-0.475709372128572,-0.6915689826048323,-0.6723624018781416
RECALL,2025-10-15,2025,317,-0.312831523111897,-0.289619027967406,0.13077797423591808,0.123832028340785,-0.21695293424265383,-0.23430044248955817,-0.15940473183463844,-0.16502810632794895,-0.4727203839353372,-0.4249119667555805,-0.6891049928433106,-0.6378337481504072
ZBT,2025-10-17,2025,315,-0.18245529241179315,-0.18940123830692623,-0.24069598840019335,-0.2580434966470977,-0.390285161913968,-0.38361841518845197,-0.4197680038666022,-0.4159801581612699,-0.6360560657322378,-0.6116774723599332,-0.6841469308844852,-0.6701390217422996
LAB,2025-10-17,2025,315,-0.4192173828188531,-0.4261633287139862,-0.38935692678007994,-0.4067044350269843,-0.31782844875256155,-0.3111617020270455,-0.4177211072439254,-0.4139332615385931,-0.5248349217708097,-0.5004563283985051,-0.6376410890283967,-0.623633179886211
RIVER,2025-10-17,2025,315,0.16872317596566533,0.16177723007053224,0.13492489270386265,0.11757738445695831,1.1815987124463514,1.1882654591718675,0.9450107296137338,0.9487985753190661,1.1236587982832615,1.1480373916555662,0.0938841201716738,0.10789202931385944
币安人生,2025-10-20,2025,312,-0.18072118114707558,-0.16065960781352506,-0.2765474162407723,-0.29973958229366804,-0.14840999432140844,-0.15403336881471896,-0.48401476433844404,-0.46835726008334155,-0.5107893242475866,-0.53426948887177,-0.6396365701306076,-0.6244832449551013
BLUAI,2025-10-21,2025,311,0.19640914036996726,0.2030758870954833,0.41893362350380836,0.4103947249353803,0.6806311207834603,0.6545677133271965,0.13057671381936875,0.11862624113005049,-0.19804134929270956,-0.21042018346390945,-0.5821545157780196,-0.5285247595466586
TURTLE,2025-10-22,2025,310,0.028169014084507005,0.004976848031611247,0.06866197183098599,0.06303859733767547,0.12030516431924876,0.12409301002458106,-0.2529342723004695,-0.2574059049529718,-0.3714788732394366,-0.34354074574041105,-0.5422535211267605,-0.5248426970398241
APR,2025-10-23,2025,309,-0.2529618956131925,-0.26150079418162053,-0.37276657060518736,-0.39882997806145115,-0.40754082612872244,-0.39675215554788235,-0.5199967979506884,-0.5240650522997313,-0.5655619596541788,-0.5519704919892512,-0.5916266410502722,-0.5868777471864635
ON,2025-10-24,2025,308,-0.07057520373447268,-0.0761985782277832,-0.12872853865020972,-0.12494069294487742,-0.35995727510087827,-0.33471743055116565,-0.5553050083076193,-0.5195486068809472,-0.5910673312762085,-0.5718607505495177,-0.5463248674736925,-0.5713374428373152
KITE,2025-10-29,2025,303,0.108034374573728,0.12369187882883048,0.015004774246351271,0.010533141593848994,-0.48813258764152223,-0.4523761862148501,-0.48103942163415625,-0.4710118528380066,-0.40867548765516304,-0.41678227329078954,-0.2599918155776838,-0.2551239298218362
AT,2025-10-29,2025,303,0.0622418066648307,0.07789931091993318,0.03194712200495742,0.02747548935245514,0.04131093362710003,0.07706733505377217,-0.008537592949600659,0.0014899758465489743,-0.13522445607270717,-0.14333124170833367,-0.4621316441751583,-0.45726375841931066
CC,2025-10-31,2025,301,0.1407942238267148,0.13632259117421253,0.05703971119133566,0.0927961126180078,0.07725631768953067,0.05373051244302074,-0.1480144404332131,-0.160393274604413,-0.32057761732851986,-0.26694786109715885,-0.3942238267148015,-0.38932766630054494
MMT,2025-11-04,2025,297,-0.7137668692892916,-0.7372926745358015,-0.7856405551095309,-0.805378851906549,-0.7722598157281033,-0.7957399803522867,-0.8578200864013457,-0.8065488417084422,-0.8778147341055932,-0.8943962124767516,-0.9054937492831747,-0.8911218556523225
TRUST,2025-11-05,2025,296,-0.1283372365339579,-0.10395864316165326,-0.0346604215456674,-0.024632852749517764,-0.08196721311475408,-0.09434604728595397,-0.36580796252927406,-0.37654783321505403,-0.09227166276346599,-0.0818123955467529,-0.32131147540983607,-0.2914727298062757
UAI,2025-11-06,2025,295,2.367626886145404,2.3478885893483863,1.4060356652949242,1.3825555006707408,1.4430727023319614,1.471010829830987,1.5816186556927296,1.5956265648349153,0.773662551440329,0.7380022927030503,0.847736625514403,0.8487602735765833
FOLKS,2025-11-06,2025,295,0.14745308310991967,0.12771478631290156,0.52083841091884,0.49735824629465664,0.3568120887155741,0.3847502162145997,0.4296855959054351,0.44369350504762073,1.3073360955398492,1.2716758368025705,1.584450402144772,1.5854740502069524
STABLE,2025-11-06,2025,295,0.26926691729323293,0.24952862049621483,0.2175751879699248,0.19409502334574147,0.048872180451127845,0.07681030795015342,-0.09891917293233077,-0.08491126379014513,-0.18515037593984962,-0.22081063467712836,-0.2906484962406015,-0.28962484817842116
JCT,2025-11-10,2025,291,-0.4490948587979724,-0.4211567312989468,-0.31860970311368575,-0.29940312238699496,-0.4711078928312816,-0.4818477635170616,-0.5261404779145546,-0.47251072168319364,-0.5417813178855901,-0.5368851574713336,-0.6663287472845764,-0.6591945567113369
ALLO,2025-11-11,2025,290,-0.2398091934084995,-0.2262177257435719,-0.46379011274934956,-0.4125188680564461,-0.5346921075455333,-0.5206841984033477,-0.6251084128360798,-0.6076975887491434,-0.6999132697311361,-0.6547519222644452,-0.7096704249783174,-0.7151065370709488
CLANKER,2025-11-12,2025,289,-0.10770270270270266,-0.08849612197601187,-0.0897297297297297,-0.10046960041550967,-0.1609459459459459,-0.13916752335327354,-0.29243243243243244,-0.2876835385686237,-0.36459459459459453,-0.4226582205013496,-0.499054054054054,-0.47474651978896254
BEAT,2025-11-12,2025,289,0.25495611276694663,0.2741626934936374,0.16250581061496816,0.1517659399291882,0.13335703152771328,0.15513545412038565,1.4898690219026007,1.4946179157664095,1.2794017117388097,1.2213380858320546,4.656394410872003,4.680701945137094
PIEVERSE,2025-11-14,2025,287,1.6292645943896895,1.6185247237039095,0.9825625473843824,1.0043409699770547,1.233510235026535,1.2486635602020413,2.920394238059136,2.9038127596879777,2.6762699014404854,2.6906417950713375,2.3593631539044733,2.3823420886797786
SENT,2025-11-14,2025,287,0.0976744186046512,0.08693454791887123,0.055813953488371926,0.0775923760810443,-0.22790697674418614,-0.21275365156867987,-0.31426356589147286,-0.3308450442626313,-0.3475968992248062,-0.33322500559395396,-0.3027906976744186,-0.27981176289911325
IRYS,2025-11-26,2025,275,-0.13712015462257066,-0.1465641831901765,-0.1954257489530764,-0.19451433447743693,-0.31860839686459785,-0.273447049397907,-0.23977236121550527,-0.2387487131533249,-0.32140019327821323,-0.3380271369371365,-0.3597122302158273,-0.3612652888466581
POWER,2025-12-06,2025,265,-0.21448565430370892,-0.2273593912301336,-0.03485829251224637,-0.05723531600171994,-0.03975682295311411,-0.04519293504574551,0.32050384884534644,0.3038769051864232,0.23324877536738975,0.23169571673655898,0.12849895031490566,0.10308503009229764
WET,2025-12-10,2025,261,-0.33997865234307756,-0.34541476443570895,-0.3562304169679441,-0.3558059442893552,-0.24567021313225224,-0.22605010936324943,-0.10153909720070242,-0.10404534010649136,-0.3996487966119203,-0.41400605144057934,-0.45043556106462834,-0.44542566646789084
NIGHT,2025-12-10,2025,261,-0.3883129123468426,-0.393749024439474,-0.3503433418607782,-0.3499188691821893,-0.18028813787531983,-0.16066803410631703,0.05897401373367428,0.056467770827885344,0.3292042547461962,0.3148469999175372,-0.10259862663255692,-0.09758873203581941
US,2025-12-12,2025,259,-0.1568064330844341,-0.15638196040584518,-0.24468696151636982,-0.225066857747367,-0.28776565192418146,-0.269266637392088,-0.32337736932797234,-0.32292826736264346,-0.6404365307294657,-0.6540402801501821,-0.5939115450890293,-0.5993807855852842
CYS,2025-12-12,2025,259,0.02584155049302983,0.026266023171618746,0.1496089765385924,0.1692290803075952,-0.1853111186671199,-0.16681210413502645,0.33832029921795326,0.33876940118328214,0.1955117307038423,0.1819079812831259,0.36790207412444764,0.3624328336281928
RAVE,2025-12-14,2025,257,0.4097247167161937,0.4293448204851965,0.2698298664402572,0.28832888097235065,0.43222414525030195,0.40144949645663575,0.8389119289422984,0.8370334203157934,0.530483623420305,0.5233197549313209,0.10596610390882666,0.06078821308708582
ZKP,2025-12-21,2025,250,-0.0041378458498023685,-0.0036887438844734888,-0.16569911067193688,-0.16757761929844184,-0.07392539525691699,-0.07547845388774777,-0.1960227272727274,-0.18644613887158012,-0.06589673913043481,-0.06441776919988018,-0.32516057312252966,-0.2798099073890131
GUA,2025-12-21,2025,250,0.0646065397053539,0.06505564167068278,-0.20970176068990298,-0.21158026931640794,-0.08666906216313319,-0.08822212079396397,-0.15106000718648938,-0.1414834187853421,-0.1367588932806324,-0.13527992335007777,0.030830039525691744,0.07618070525920828
LIT,2025-12-23,2025,248,-0.06282722513089012,-0.06470573375739508,-0.10250757784513642,-0.1040606364759672,-0.004960044089280746,-0.005997282189506903,-0.2590245246624414,-0.2719907408786575,-0.41967484155414714,-0.4228431139772051,-0.5152934692752824,-0.5164913031085521
BREV,2025-12-30,2025,241,-0.05972935137657476,-0.05015276297542748,-0.08842743817078857,-0.10139365438700465,-0.024498366775548175,-0.03444695158853073,-0.0818945403639757,-0.07688464576723819,-0.3700419972001866,-0.3590991895004836,-0.5704619692020532,-0.5182895369046625
COLLECT,2025-12-31,2025,240,-0.05157159487776486,-0.06517534429848126,-0.11455180442374857,-0.12171567291273266,0.009545983701979122,-0.0158679365206289,0.10477299185098943,0.10625196178154406,0.24959254947613507,0.2949432152096516,-0.4235157159487777,-0.4188670380384488
MAGMA,2025-12-31,2025,240,-0.07414553472987861,-0.08774928415059502,-0.008131201764057239,-0.015295070253041332,-0.03521223814773977,-0.060626158370347794,-0.02577177508269013,-0.0242928051521355,-0.3588754134509372,-0.31352474771742067,-0.2796306504961411,-0.27498197258581225
ZAMA,2026-01-09,2026,231,-0.1444897959183673,-0.14301082598781267,-0.12326530612244901,-0.12643357854550696,-0.31102040816326526,-0.32709062348129336,-0.4971428571428571,-0.4862000494431541,-0.6522448979591837,-0.6000724656617931,-0.7746938775510204,-0.7896229360052369
FOGO,2026-01-10,2026,230,-0.12924120913016646,-0.1347104496264213,-0.15129549660703256,-0.1964733874287734,-0.25231338679827253,-0.2384796333065552,-0.5694016039481801,-0.5240509382146635,-0.42535471930906843,-0.42070604139873957,-0.6528377544725479,-0.6503110109697358
FRAX,2026-01-15,2026,225,-0.19048128342245996,-0.18981578382165498,0.3073796791443848,0.3230871019767677,0.2118716577540105,0.25722232348752705,-0.1480213903743316,-0.11940757595035867,-0.18064171122994654,-0.14637632415651425,-0.3103743315508022,-0.3245254325875421
SPORTFUN,2026-01-16,2026,224,-0.06879750535957896,-0.06465316330790971,-0.23055934515688947,-0.21961653745718646,-0.34847008380432665,-0.36001882314991307,-0.4125901383745859,-0.431887393678532,-0.7109725199766128,-0.57056145805754,-0.6467550185149094,-0.6324489181128772
AIA,2026-01-20,2026,220,-0.159218103658042,-0.17076684300362843,-0.11635169113472299,-0.11680076032153919,-0.20427447481547567,-0.17566066039150274,-0.315272933733474,-0.3106242558231451,-0.5788385108281289,-0.5763117673253167,-0.5700786762916701,-0.5783770316756647
ACU,2026-01-21,2026,219,0.0368912556919041,0.035693421858634444,0.43412827043297075,0.4383489659097921,1.049008258084433,1.029711002780487,0.4308867793470712,0.4962532261701853,-0.14447788840009257,-0.12586156131641757,-0.13305549124025617,-0.14806579374570616
我踏马来了,2026-01-21,2026,219,0.28272970687711374,0.2815318730438441,0.01233089064261561,0.016551586119436967,-0.08881764374295376,-0.10811489904689986,0.7628241262683202,0.8281905730914343,-0.19218573844419384,-0.17356941136051884,-0.4220687711386697,-0.4370790736441197
ELSA,2026-01-22,2026,218,-0.0261346400653365,-0.0265837092521527,-0.2897561544743904,-0.2611423400504175,-0.300490024501225,-0.31065077086081927,-0.42562128106405317,-0.40306541549716435,-0.48856609497141523,-0.4631189273840345,-0.5544860576362152,-0.5538064389875972
SKR,2026-01-22,2026,218,-0.2765857662094032,-0.2770348353962194,-0.4774533943017939,-0.44883957987782097,-0.41057568296400526,-0.42073642932359956,-0.6110446711220542,-0.5884888055551654,-0.3826943369679916,-0.35724716938061085,-0.5495134247860243,-0.5488338061374063
SPACE,2026-01-23,2026,217,0.044185124341471926,0.04840581981829328,-0.10774372627881934,-0.12704098158276544,-0.3822013255537301,-0.38291771093543236,-0.6550161445646632,-0.677906638055626,-0.7050926188183311,-0.6929934873668531,-0.4457032798957684,-0.44099865137152905
FIGHT,2026-01-23,2026,217,0.21469203609258525,0.2189127315694066,0.09498823067869755,0.07569097537475145,0.04575323656335817,0.0450368511816559,-0.7349450765005885,-0.7578355699915513,-0.6790898391526088,-0.6669907077011308,-0.6749215378579836,-0.6702169093337442
BIRB,2026-01-29,2026,211,-0.045368020304568546,-0.04071934239423969,-0.13404187817258884,-0.11148601260570001,0.17742703045685282,0.2150430675633116,-0.06230171319796951,-0.07723077165218606,-0.27450824873096447,-0.2589011949532455,-0.3416481598984772,-0.35837305205474446
GWEI,2026-01-29,2026,211,-0.10447928834576337,-0.09983061043543451,-0.1500359421331655,-0.1274800765662767,-0.3504357983646329,-0.3128197612581741,-0.3581633569952377,-0.37309241544945426,-0.36094887231557193,-0.34534181853785295,0.040075478479647764,0.023350586323380496
MEGA,2026-01-30,2026,210,0.007884739445201294,0.0732511862683154,-0.043581105297111344,-0.06647159878807418,-0.09476023224141628,-0.06049484516798398,-0.02831338255322191,-0.025786639050409788,-0.06357967170812118,-0.07187802709211577,-0.043939502544620423,-0.02620494278628005
INX,2026-01-30,2026,210,-0.27814413565708895,-0.21277768883397485,-0.3818181818181817,-0.40470867530914456,-0.3863400847856806,-0.3520746977122483,-0.4463024022609514,-0.4437756587581393,-0.4056994818652849,-0.4139978372492795,-0.4624587847385775,-0.4447242249802371
TRIA,2026-02-06,2026,203,-0.20948782535684307,-0.19119724281674422,-0.25818639798488663,-0.2556596544820745,-0.3320738874895046,-0.30662671990212387,-0.28547439126784213,-0.2864279226042832,-0.13182199832073893,-0.12440063781155963,-0.053736356003358465,-0.034433076766208326
ESP,2026-02-10,2026,199,-0.020242914979757165,0.005204252607623583,-0.22482287449392713,-0.26374617367527575,-0.3260374493927126,-0.31173134899068045,-0.11702935222672062,-0.1320396547321706,0.510501012145749,0.4640858030202737,0.3242661943319838,0.31956056354082185
AZTEC,2026-02-11,2026,198,0.23178807947019853,0.24388721092167653,0.4009632751354606,0.3868121740987207,0.37507525586995794,0.3741217245335169,1.033112582781457,1.0337922014300749,0.23479831426851305,0.2421600402698677,0.3534015653220952,0.34750770308296675
OPN,2026-02-21,2026,188,0.11609498680738772,0.12079961533162709,-0.17181437218686946,-0.1626152597580871,-0.1617259040819493,-0.15430454357277001,-0.2623001707279218,-0.2549384447265671,-0.5339127735526928,-0.5398066357918213,-0.6284339593357131,-0.6731821998053535
ROBO,2026-02-27,2026,182,-0.06681569796323894,-0.08354059011950621,0.40660705414803777,0.3601918450225625,0.03328365623447582,-0.030353226537837896,0.09289617486338808,0.055589340635982865,-0.36115250869349225,-0.34267713760607865,-0.42598112270243416,-0.420600839653416
KAT,2026-03-02,2026,179,-0.29178028827424995,-0.2844185622728953,-0.4102064666926373,-0.3856116763939923,-0.5344760420724581,-0.5219780616661894,-0.4666926373198286,-0.4713982681109905,-0.5492793143747565,-0.5340226779774656,-0.6084924035839501,-0.6062210584347374
MANTRA,2026-03-04,2026,177,-0.10479797979797978,-0.0802031894993348,-0.2664141414141413,-0.2539161610078726,-0.23358585858585856,-0.2708926928132638,-0.3547979797979798,-0.35873193893501953,-0.4797979797979798,-0.4749719633359014,-0.547979797979798,-0.5488995135409367
龙虾,2026-03-11,2026,170,0.10726535703149365,0.10255972624033172,-0.1271697328760003,-0.13110369201304006,-0.03731420850223466,-0.06572216740241044,-0.4737553268890967,-0.4511763707826896,-0.5692755430828396,-0.5913996092019091,-0.6091882340713024,-0.6254529517592875
CFG,2026-03-16,2026,165,-0.1419249592169658,-0.1289116412751543,-0.22675367047308326,-0.20827829938566966,-0.24306688417618283,-0.22048792806977568,-0.2001087547580207,-0.1649111671848239,-0.1413811854268624,-0.16705197967698504,0.09679173463839041,0.0877601869687401
EDGE,2026-03-19,2026,162,0.1282092170307767,0.11983431683417467,0.19358953914846122,0.20884617554575213,0.11226279700207309,0.11708881346415145,-0.11624940200924883,-0.11086911896023066,0.5659384468186892,0.5777912445574629,1.1082761919948974,1.12614960853326
BSB,2026-03-25,2026,156,-0.011633456628087235,0.023564130945109563,0.3448275862068966,0.3452705961429765,0.40723064073499593,0.3953099824539654,0.38575349003698833,0.38065861479419727,0.289285288151772,0.29302394513906793,1.7141152607087462,1.724616840931921
XAUT,2026-03-26,2026,155,0.02052485472446497,0.05576065166579203,0.009956883038996223,0.015337166088014387,0.06054321010090913,0.03841914398183954,0.04127233653946649,0.01560154228934385,0.0904820103680617,0.08145046269841139,0.06455958455058863,0.06210982655463537
BASED,2026-03-30,2026,151,-0.24515585509688287,-0.26727992121595245,-0.2518955349620893,-0.23400652612773887,-0.413647851727043,-0.41874272696983406,-0.5501263689974726,-0.5601533826704169,-0.274726200505476,-0.24967260108284284,0.09401853411962935,0.10120350989228966
PRL,2026-04-01,2026,149,-0.039946737683089206,-0.0220577288487388,0.09986684420772307,0.09477196896493201,0.13648468708388806,0.13909346213356344,0.14846870838881476,0.1471521502010571,0.507989347536618,0.5014172490699318,0.6790945406125166,0.6543702091759471
GENIUS,2026-04-16,2026,134,0.057619408642911374,0.032005216585734075,-0.016830932524639852,0.008222666897993336,-0.12160727824109163,-0.1281793767077778,-0.10811220621683093,-0.12136863465016212,-0.09719484457922656,-0.10372696910264256,-0.2606520090978014,-0.24838754796013285
CHIP,2026-04-16,2026,134,-0.053626869884279005,-0.0792410619414563,-0.08439175839683899,-0.0593381589742058,0.7267852102737791,0.7202131118070929,1.0553203499858874,1.0420639215525562,0.5467118261360429,0.5401797016126269,0.5351397121083825,0.5474041732460511
OPG,2026-04-22,2026,128,-0.10769634883110057,-0.10868176215440062,-0.2671394799054373,-0.26958923790139055,-0.2758077226162332,-0.25949627483690774,-0.3278171788810086,-0.3337116437879043,-0.1822957709482531,-0.16714138124261368,-0.42894667717362744,-0.4022267192429646
AIGENSYN,2026-04-29,2026,121,-0.239634027642593,-0.24696737065690733,-0.3928362857699046,-0.3987307506768003,-0.30757251313996503,-0.32408997802554873,-0.2446953474790734,-0.2506687590606054,-0.33657776912594906,-0.33445597585332,-0.37375900330932454,-0.3715413528773448
BILL,2026-05-07,2026,113,0.3318959521491167,0.3295725634529403,0.6482125469467241,0.6290680173438272,1.6244262067046877,1.6395805964103272,1.176519682848797,1.1851466196844602,0.1002921129503409,0.11988753093717974,0.00695507024620956,0.00977864207276391
PHAROS,2026-05-14,2026,106,-0.04341377915599298,-0.019047007984515085,-0.026695429418902572,-0.018068492583239393,-0.22583254685182685,-0.22371075357919779,-0.16947552918969933,-0.17358292902701977,-0.17689092625050562,-0.13774361619505826,-0.2018336254550358,-0.21554316327743483
STAR,2026-05-14,2026,106,-0.14805913295846174,-0.12369236178698384,-0.330400870669327,-0.3217739338336638,-0.13522582985670228,-0.13310403658407322,-0.2834663522582985,-0.287573752095619,-0.18556140032650092,-0.14641409027105357,-0.26977144930165065,-0.2834809871240497
CTR,2026-05-28,2026,92,-0.0034985422740523298,-0.0012808918420725846,0.10204081632653073,0.10479750223764528,0.019825072886297423,0.08511996093319374,-0.15801749271137022,-0.19826091215304387,-0.3096209912536443,-0.29176885368905425,-0.36909620991253644,-0.367902642193799
SLX,2026-06-01,2026,88,-0.06816041101755388,-0.0028655229706575636,-0.38746967318395886,-0.38334756649579016,-0.4873983159697446,-0.48457474414319024,-0.46958755530184104,-0.5039739048546493,-0.4086199514770943,-0.39332665756080365,0.3790209790209791,0.3552313623644936
ZEST,2026-06-04,2026,85,0.1838155318686101,0.22815772821210945,0.20539482271046317,0.16515140326878952,0.16571677180770084,0.18733024133332732,0.17398303241244295,0.1540523295986418,0.17994344137480978,0.20618884185043285,-0.034848814444202736,-0.043628413424471546
BTW,2026-06-04,2026,85,0.4808420249993195,0.5251842213428188,0.7403937801258136,0.7001503606841399,1.5866942621388307,1.6083077316644572,1.5917050189265,1.571774316112699,1.7575501756488117,1.7837955761244348,0.7589390267149587,0.7501594277346899
RE,2026-06-18,2026,71,1.0588507877664504,1.0494982503443815,1.0961538461538463,1.111447140070137,0.8639944392956442,0.8842084720694127,0.3781278962001855,0.3856295253587064,0.39365152919369795,0.4107051832323556,-0.08595922150139013,-0.09999147628507765
ARX,2026-06-23,2026,66,-0.16763005780346818,-0.1413846573278451,-0.18557955582598118,-0.19060030972538877,-0.2251292972315181,-0.21762766807299716,-0.3483419531487678,-0.36499599942065986,-0.4752053544265288,-0.4525700603088817,-0.4752053544265288,-0.4598849948732465
O,2026-06-24,2026,65,-0.3179549604382228,-0.29700041736617844,-0.47839318320146074,-0.47719961548272327,-0.3460742544126597,-0.3574008326609276,-0.25611685940353013,-0.26489645838379894,-0.3228241022519781,-0.3662814986921855,-0.4094948265368229,-0.39484743359142294
CAP,2026-06-27,2026,62,-0.08477064220183483,-0.0772690130433139,0.017981651376146823,0.04486929050095767,-0.17064220183486245,-0.19632570639155944,-0.23119266055045873,-0.22044349930366858,-0.31339449541284403,-0.315101365211123,-0.11522935779816512,-0.08992461639050386
GRAM,2026-07-02,2026,57,0.011983223487118,-0.0046708227847740424,0.06411024565608137,0.056151731963571816,-0.03055721989215099,-0.019808058645360838,-0.03055721989215099,-0.03003984065316878,-0.10665068903535047,-0.10003036264905063,-0.16716596764529668,-0.16609056027112012
DATAIP,2026-07-03,2026,56,-0.00352790250160373,-0.01230750148187254,-0.027261064785118694,-0.03365085620912256,-0.10134701731879414,-0.08429336328013648,-0.11225144323284164,-0.08961614911519455,-0.16003848620910843,-0.14471812665582617,-0.2969852469531752,-0.30905201310125385
GRVT,2026-07-31,2026,28,0.011653313911143437,0.012728721285319988,-0.02694828841951935,-0.026117446562713642,0.0943190094683175,0.0856042901138061,0.19373634377276017,0.20805007107659967,0.011653313911143437,-0.04156700061778462,,
DOS,2026-08-11,2026,17,-0.13586097946287523,-0.13401582750918484,-0.2638230647709321,-0.2568624128618351,-0.3549236440231701,-0.3521022483600945,-0.33307003686150605,-0.4058165378265919,,,,
